Author ID,Paper ID,Title,Author Name
brac_author_2398,brac_paper_1419,5th international symposium on Neural Networks: Advances in Neural Networks,Permutation Free Encoding Technique for Evolving Neural Networks
brac_author_2399,brac_paper_1420,111-119,Workshop on Algorithms
brac_author_2400,brac_paper_1420,111-119,Computation 2008 (WALCOM 2008)
brac_author_2084,brac_paper_1421,4th International Conference on Soft Computing and Intelligent Systems and 9th International Symposium on advanced Intelligent Systems,Rotation
brac_author_2401,brac_paper_1421,4th International Conference on Soft Computing and Intelligent Systems and 9th International Symposium on advanced Intelligent Systems,Scale Invariant Character Recognition
brac_author_2402,brac_paper_1422,Dagstuhl Seminar Proceedings,Improved algorithms for the range next value problem
brac_author_2403,brac_paper_1422,Dagstuhl Seminar Proceedings,applications
brac_author_2404,brac_paper_1423,SOFSEM,A new model to solve the swap matching problem
brac_author_2405,brac_paper_1423,SOFSEM,efficient algorithms for short patterns
brac_author_2406,brac_paper_1424,2008.,5th International Symposium on Computer Music Modeling
brac_author_2407,brac_paper_1424,2008.,Retrieval (CMMR 2008)
brac_author_2408,brac_paper_1425,Parallel Architectures and Compilation Techniques,Improving support for locality
brac_author_2409,brac_paper_1425,Parallel Architectures and Compilation Techniques,fine-grain sharing in chip multiprocessors
brac_author_2410,brac_paper_1426,436-445,Communications in Computer
brac_author_982,brac_paper_1426,436-445,Information Science
brac_author_2410,brac_paper_1427,446-455,Communications in Computer
brac_author_982,brac_paper_1427,446-455,Information Science
brac_author_358,brac_paper_1428,Directional Antenna Based Connected Dominating Set Construction for Energy Efficient Broadcasting in Wireless Ad Hoc Networks,Anindya Iqbal
brac_author_2411,brac_paper_1428,Directional Antenna Based Connected Dominating Set Construction for Energy Efficient Broadcasting in Wireless Ad Hoc Networks,N. Ahmed
brac_author_781,brac_paper_1428,Directional Antenna Based Connected Dominating Set Construction for Energy Efficient Broadcasting in Wireless Ad Hoc Networks,Md. Mostofa Akbar
brac_author_2412,brac_paper_1429,S. I. Ahamed,S. Sultana
brac_author_2413,brac_paper_1429,S. I. Ahamed,R. Karim
brac_author_781,brac_paper_1429,S. I. Ahamed,Md. Mostofa Akbar
brac_author_2414,brac_paper_1430,839-843,Proceedings of the 2008 International Conference on Computer
brac_author_2415,brac_paper_1430,839-843,Electrical Engineering
brac_author_1049,brac_paper_1431,WALCOM,Md. Rezaul Karim
brac_author_283,brac_paper_1431,WALCOM,Md. Saidur Rahman
brac_author_2416,brac_paper_1431,WALCOM,Four-Connected Spanning Subgraphs of Doughnut Graphs
brac_author_2343,brac_paper_1432,Computing beta -Drawings of 2-Outerplane Graphs in Linear Time,Md. Abul Hassan Samee
brac_author_2365,brac_paper_1432,Computing beta -Drawings of 2-Outerplane Graphs in Linear Time,Mohammad Tanvir Irfan
brac_author_283,brac_paper_1432,Computing beta -Drawings of 2-Outerplane Graphs in Linear Time,Md. Saidur Rahman
brac_author_1018,brac_paper_1433,Md. Saidur Rahman,Muhammad Jawaherul Alam
brac_author_2343,brac_paper_1433,Md. Saidur Rahman,Md. Abul Hassan Samee
brac_author_2417,brac_paper_1433,Md. Saidur Rahman,Md. Mashfiqui Rabbi
brac_author_2418,brac_paper_1434,964-969,5th International Conference on Electrical
brac_author_2419,brac_paper_1434,964-969,Computer Engineering (ICECE 2008)
brac_author_2420,brac_paper_1435,Abu Sayed Md. Latiful Hoque,M. S. Islam
brac_author_2421,brac_paper_1435,Abu Sayed Md. Latiful Hoque,S. Dev
brac_author_2422,brac_paper_1435,Abu Sayed Md. Latiful Hoque,G. Kundu
brac_author_2423,brac_paper_1436,2008.,2nd International Conference on Future Generation Communication
brac_author_2424,brac_paper_1436,2008.,Networking (FGCN 2008)
brac_author_2423,brac_paper_1437,2008.,2nd International Conference on Future Generation Communication
brac_author_2424,brac_paper_1437,2008.,Networking (FGCN 2008)
brac_author_2423,brac_paper_1438,2008.,2nd International Conference on Future Generation Communication
brac_author_2424,brac_paper_1438,2008.,Networking (FGCN 2008)
brac_author_2425,brac_paper_1439,27--31,2007 International Conference on Information
brac_author_801,brac_paper_1439,27--31,Communication Technology
brac_author_2217,brac_paper_1440,Comparison of retrieval effectiveness of different region based image representations,MM Islam
brac_author_2218,brac_paper_1440,Comparison of retrieval effectiveness of different region based image representations,D Zhang
brac_author_2219,brac_paper_1440,Comparison of retrieval effectiveness of different region based image representations,G Lu
brac_author_2426,brac_paper_1441,6,International Conference on Information
brac_author_2427,brac_paper_1441,6,Communication Technology (ICICT 2007)
brac_author_1555,brac_paper_1442,A. Mahmood,S. Sharmin
brac_author_667,brac_paper_1442,A. Mahmood,Md. Monirul Islam
brac_author_2428,brac_paper_1442,A. Mahmood,D. Barua
brac_author_730,brac_paper_1443,IEEE Pacific Rim Conference,S. M. Farhad
brac_author_781,brac_paper_1443,IEEE Pacific Rim Conference,Md. Mostofa Akbar
brac_author_2429,brac_paper_1443,IEEE Pacific Rim Conference,Multicast Video-on-Demand Service in an Enterprise Network with Client-Assisted Patching
brac_author_2399,brac_paper_1444,2007.,Workshop on Algorithms
brac_author_2430,brac_paper_1444,2007.,Computation (WALCOM)
brac_author_2431,brac_paper_1445,1-6,10th international conference on Computer
brac_author_2432,brac_paper_1445,1-6,information technology (ICCIT 2007)
brac_author_2433,brac_paper_1446,Seventeenth International Conference on Automated Planning and Scheduling (ICAPS 07),Learning macro-actions for arbitrary planners
brac_author_2434,brac_paper_1446,Seventeenth International Conference on Automated Planning and Scheduling (ICAPS 07),domains
brac_author_1101,brac_paper_1447,Wizard: Suggesting macro-actions comprehensively,M. A. H. Newton
brac_author_2435,brac_paper_1447,Wizard: Suggesting macro-actions comprehensively,J. Levine
brac_author_2436,brac_paper_1448,2007.,Workshop on AI Planning
brac_author_2437,brac_paper_1448,2007.,Learning held at ICAPS
brac_author_141,brac_paper_1449,2007.,Information
brac_author_2438,brac_paper_1449,2007.,Communication Technology (ICICT07)
brac_author_124,brac_paper_1450,9th International Conference on Ubiquitous Computing (UbiComp),Tanzima Hashem
brac_author_775,brac_paper_1450,9th International Conference on Ubiquitous Computing (UbiComp),Lars Kulik
brac_author_2439,brac_paper_1450,9th International Conference on Ubiquitous Computing (UbiComp),Safeguarding Location Privacy in Wireless Ad-Hoc Networks
brac_author_862,brac_paper_1451,Enhanced Dominant Pruning-based Broadcasting in Untrusted Ad-hoc Wireless Networks,A.K.M. Ashikur Rahman
brac_author_1230,brac_paper_1451,Enhanced Dominant Pruning-based Broadcasting in Untrusted Ad-hoc Wireless Networks,P. Gburzynski
brac_author_1231,brac_paper_1451,Enhanced Dominant Pruning-based Broadcasting in Untrusted Ad-hoc Wireless Networks,B. Kaminska
brac_author_2440,brac_paper_1452,17-23,5th international conference on Computer graphics
brac_author_2441,brac_paper_1452,17-23,interactive techniques
brac_author_2442,brac_paper_1453,Proceedings of the 14th International Conference on Neural Information Processing (ICONIP 2007),A New Constructive Algorithm for Designing
brac_author_2443,brac_paper_1453,Proceedings of the 14th International Conference on Neural Information Processing (ICONIP 2007),Training
brac_author_180,brac_paper_1454,Pattern matching in degenerate dna/rna sequences,M. Sohel Rahman
brac_author_1016,brac_paper_1454,Pattern matching in degenerate dna/rna sequences,C. S. Iliopoulos
brac_author_2444,brac_paper_1454,Pattern matching in degenerate dna/rna sequences,L. Mouchard
brac_author_1016,brac_paper_1455,L. Vagner,C. S. Iliopoulos
brac_author_180,brac_paper_1455,L. Vagner,M. Sohel Rahman
brac_author_2445,brac_paper_1455,L. Vagner,M. Voracek
brac_author_2446,brac_paper_1456,ACiD,New efficient algorithms for LCS
brac_author_2447,brac_paper_1456,ACiD,constrained LCS problem
brac_author_2448,brac_paper_1457,M. Sohel Rahman,A. L. P. Chan
brac_author_1016,brac_paper_1457,M. Sohel Rahman,C. S. Iliopoulos
brac_author_2449,brac_paper_1457,M. Sohel Rahman,S. Michalakopoulos
brac_author_1016,brac_paper_1458,L. Vagner,C. S. Iliopoulos
brac_author_180,brac_paper_1458,L. Vagner,M. Sohel Rahman
brac_author_2445,brac_paper_1458,L. Vagner,M. Voracek
brac_author_180,brac_paper_1459,AAIM,M. Sohel Rahman
brac_author_1016,brac_paper_1459,AAIM,C. S. Iliopoulos
brac_author_2450,brac_paper_1459,AAIM,A new efficient algorithm for computing the longest common subsequence (Conference
brac_author_180,brac_paper_1460,SOFSEM,M. Sohel Rahman
brac_author_1016,brac_paper_1460,SOFSEM,C. S. Iliopoulos
brac_author_2451,brac_paper_1460,SOFSEM,Indexing factors with gaps (conference
brac_author_1016,brac_paper_1461,T. Walen,C. S. Iliopoulos
brac_author_2452,brac_paper_1461,T. Walen,M. Kubica
brac_author_180,brac_paper_1461,T. Walen,M. Sohel Rahman
brac_author_2426,brac_paper_1462,2007.,International Conference on Information
brac_author_801,brac_paper_1462,2007.,Communication Technology
brac_author_2453,brac_paper_1463,DMTCS,Optimal prefix
brac_author_2454,brac_paper_1463,DMTCS,suffix queries on texts
brac_author_1415,brac_paper_1464,2007.,Principles
brac_author_2455,brac_paper_1464,2007.,Practice of Parallel Programming
brac_author_872,brac_paper_1465,Finding patterns in given intervals (conference_Edited,M. Crochemore
brac_author_1016,brac_paper_1465,Finding patterns in given intervals (conference_Edited,C. S. Iliopoulos
brac_author_180,brac_paper_1465,Finding patterns in given intervals (conference_Edited,M. Sohel Rahman
brac_author_1016,brac_paper_1466,Algorithms for two versions of LCS problem for indeterminate strings (Conference,C. S. Iliopoulos
brac_author_180,brac_paper_1466,Algorithms for two versions of LCS problem for indeterminate strings (Conference,M. Sohel Rahman
brac_author_2456,brac_paper_1466,Algorithms for two versions of LCS problem for indeterminate strings (Conference,W. Rytter
brac_author_2457,brac_paper_1467,V. J. Marathe,A. Shriraman
brac_author_2458,brac_paper_1467,V. J. Marathe,M. F. Spear
brac_author_2459,brac_paper_1467,V. J. Marathe,Hemayet Hossain
brac_author_2460,brac_paper_1468,in the proceedings of WALCOM 2007,M. A. Rahman
brac_author_781,brac_paper_1468,in the proceedings of WALCOM 2007,Md. Mostofa Akbar
brac_author_2461,brac_paper_1468,in the proceedings of WALCOM 2007,A Quorum Based Distributed Mutual Exclusion Algorithm for Multi-Level Clustered Network Architecture
brac_author_2462,brac_paper_1469,An Efficient Data Structure using Flash Memory for Mobile Devices,N. M. M. K. Chowdhury
brac_author_781,brac_paper_1469,An Efficient Data Structure using Flash Memory for Mobile Devices,Md. Mostofa Akbar
brac_author_640,brac_paper_1469,An Efficient Data Structure using Flash Memory for Mobile Devices,M. Kaykobad
brac_author_2426,brac_paper_1470,ICCIT 2007,International Conference on Information
brac_author_801,brac_paper_1470,ICCIT 2007,Communication Technology
brac_author_2426,brac_paper_1471,ICCIT 2007,International Conference on Information
brac_author_801,brac_paper_1471,ICCIT 2007,Communication Technology
brac_author_2365,brac_paper_1472,WALCOM,Mohammad Tanvir Irfan
brac_author_283,brac_paper_1472,WALCOM,Md. Saidur Rahman
brac_author_2463,brac_paper_1472,WALCOM,Computing $beta$-drawings of 2- outerplane graphs
brac_author_2343,brac_paper_1473,WALCOM,Md. Abul Hassan Samee
brac_author_283,brac_paper_1473,WALCOM,Md. Saidur Rahman
brac_author_2464,brac_paper_1473,WALCOM,Upward Planar drawings of series-parallel digraphs with maximum degree three
brac_author_2465,brac_paper_1474,International Conference on Information and Communication Technology (ICICT 2007),trees
brac_author_2466,brac_paper_1474,International Conference on Information and Communication Technology (ICICT 2007),series-parallel graphs for practical applications
brac_author_2426,brac_paper_1475,148-149,International Conference on Information
brac_author_2427,brac_paper_1475,148-149,Communication Technology (ICICT 2007)
brac_author_1049,brac_paper_1476,Asia-Pacific Symposium on vusualisation (APVIS 2007),Md. Rezaul Karim
brac_author_283,brac_paper_1476,Asia-Pacific Symposium on vusualisation (APVIS 2007),Md. Saidur Rahman
brac_author_2467,brac_paper_1476,Asia-Pacific Symposium on vusualisation (APVIS 2007),Straight-line grid drawings of planar graphs with linear area
brac_author_2426,brac_paper_1477,341-347,International Conference on Information
brac_author_2468,brac_paper_1477,341-347,Communication Technology (ICICT)
brac_author_2426,brac_paper_1478,348-351,International Conference on Information
brac_author_2468,brac_paper_1478,348-351,Communication Technology (ICICT)
brac_author_2469,brac_paper_1479,SIR performance of multipath cellular network for quality assured multimedia delivery,A. A. Yusuf
brac_author_2470,brac_paper_1479,SIR performance of multipath cellular network for quality assured multimedia delivery,M. M. Murshed
brac_author_577,brac_paper_1479,SIR performance of multipath cellular network for quality assured multimedia delivery,Mohammad Mahfuzul Islam
brac_author_2471,brac_paper_1480,Hierarchical Model of GRSB Protocol,M. A. Hoque
brac_author_2472,brac_paper_1480,Hierarchical Model of GRSB Protocol,S.M.I. Amin
brac_author_26,brac_paper_1480,Hierarchical Model of GRSB Protocol,Md. Shohrab Hossain
brac_author_2471,brac_paper_1481,Modified Algorithms for Multilevel GRSB Protocol,M. A. Hoque
brac_author_2472,brac_paper_1481,Modified Algorithms for Multilevel GRSB Protocol,S.M.I. Amin
brac_author_26,brac_paper_1481,Modified Algorithms for Multilevel GRSB Protocol,Md. Shohrab Hossain
brac_author_2473,brac_paper_1482,The 40th Annual Midwest Instructional and Computing Symposium (MICS),Handling Multiplicities
brac_author_2474,brac_paper_1482,The 40th Annual Midwest Instructional and Computing Symposium (MICS),Multiple Variables in a Dynamic Network Flow Model
brac_author_2475,brac_paper_1483,6,The 40th Annual Midwest Instructional
brac_author_2476,brac_paper_1483,6,Computing Symposium (MICS)
brac_author_2477,brac_paper_1484,22-26,Proc. of the International Conference on Information
brac_author_2427,brac_paper_1484,22-26,Communication Technology (ICICT 2007)
brac_author_2399,brac_paper_1485,88-96,Workshop on Algorithms
brac_author_2478,brac_paper_1485,88-96,Computation (WALCOM 2007)
brac_author_2399,brac_paper_1486,76-87,Workshop on Algorithms
brac_author_2478,brac_paper_1486,76-87,Computation (WALCOM 2007)
brac_author_2479,brac_paper_1487,Approximation algorithm for edge-ranking of series-parallel graphs,T. Hashem
brac_author_2480,brac_paper_1487,Approximation algorithm for edge-ranking of series-parallel graphs,and M. A. Kashem Mia
brac_author_2481,brac_paper_1487,Approximation algorithm for edge-ranking of series-parallel graphs,Approximation algorithm for edge-ranking of series-parallel graphs
brac_author_2482,brac_paper_1488,28--332,2006 International Conference on Electrical
brac_author_2267,brac_paper_1488,28--332,Computer Engineering
brac_author_2482,brac_paper_1489,316-319,2006 International Conference on Electrical
