Author Name,Author ID,UID
md. reazul islam,aiub_author_178,7967
md. ridoy sarkar,aiub_author_542,7968
md. rifat,aiub_author_424,7969
md. roni islam,aiub_author_28,7970
md. s. h.,aiub_author_106,7971
md. saef ullah miah,aiub_author_198,7972
md. saidul islam,aiub_author_1614,7973
md. saidur rahman & md. rezaul karim,aiub_author_1785,7974
md. saiful,aiub_author_406,7975
md. saifur rahman,aiub_author_1266,7976
md. sajjad,aiub_author_292,7977
md. sajjadur rahman sohel,aiub_author_650,7978
md. sakir hossain,aiub_author_1166,7979
md. samiul alam,aiub_author_977,7980
md. saniat rahman zishan,aiub_author_1191,7981
md. sarowar hossain,aiub_author_30,7982
md. sarowar hossain and k mølhave,aiub_author_1553,7983
md. sazzad hossain,aiub_author_873,7984
md. sazzad hossain3,aiub_author_1475,7985
md. serajul,aiub_author_1695,7986
md. serajul islam,aiub_author_1497,7987
md. shahidul islam and saikat majumder,aiub_author_173,7988
md. shahidul islam leaon,aiub_author_1163,7989
md. shahjahan ali,aiub_author_377,7990
md. shahjaman,aiub_author_1026,7991
md. shamim hasan,aiub_author_84,7992
md. shamsur rahim,aiub_author_1733,7993
md. shazzad hossain,aiub_author_856,7994
md. sheikh saddi,aiub_author_1182,7995
md. shohag hossain reyad,aiub_author_133,7996
md. shohag hossain2,aiub_author_628,7997
md. siddikur rahman,aiub_author_898,7998
md. siyamul islam,aiub_author_1080,7999
md. sohidul islam,aiub_author_291,8000
md. sohidul islam and borshan sarker,aiub_author_1342,8001
md. soriful islam,aiub_author_131,8002
md. sydur rahman,aiub_author_155,8003
md. tamim maula,aiub_author_651,8004
md. tanjimul islam,aiub_author_263,8005
md. tanjirul islam,aiub_author_772,8006
md. tanvir hasan and mufti mahmud md. shamsul arefin,aiub_author_63,8007
md. tanvir mahtab,aiub_author_769,8008
md. tanvir shahriar,aiub_author_258,8009
md. umor faruk jahangir,aiub_author_36,8010
md. yusuf,aiub_author_1651,8011
md.al- amin,aiub_author_419,8012
md.ismail hossen,aiub_author_541,8013
md.m.,aiub_author_1111,8014
md.m.h.,aiub_author_1114,8015
md.s.,aiub_author_1112,8016
mehedi hasan,aiub_author_562,8017
mehedi hasan sazzad,aiub_author_930,8018
mehedi hasan shuvo,aiub_author_730,8019
mehnaz seraj,aiub_author_1732,8020
mejdl safran,aiub_author_11,8021
merge,buet_author_2342,8022
meshal alnasheet6,aiub_author_767,8023
methila farzana woishe,aiub_author_689,8024
mf basir,aiub_author_1412,8025
mf mridha,aiub_author_508,8026
miao zhang,aiub_author_1197,8027
michael goh,aiub_author_1174,8028
michele avanzo,aiub_author_506,8029
michinori karikomi1,aiub_author_946,8030
michio koinuma,aiub_author_1619,8031
mimun barid,aiub_author_686,8032
mimun barid and md. manzurul hasan,aiub_author_605,8033
mir kaosar ahamed,aiub_author_961,8034
mir mamun,aiub_author_1063,8035
mishu majumder,aiub_author_870,8036
mj uddin,aiub_author_1623,8037
mm hossain,aiub_author_1771,8038
mmspt muhammad sohail,aiub_author_969,8039
mn uddin,aiub_author_1533,8040
mni khan,aiub_author_476,8041
mohaimen- bin- noor,aiub_author_1082,8042
mohaimen-bin-noor,aiub_author_1336,8043
mohamad aizi salamat & shahreen kasim,aiub_author_1757,8044
mohamamd rabiul islam5,aiub_author_766,8045
mohammad,aiub_author_236,8046
mohammad a. haque,aiub_author_1648,8047
mohammad a. yousuf,aiub_author_372,8048
mohammad abdul hoque,aiub_author_1029,8049
mohammad abdur rob,aiub_author_1343,8050
mohammad abu taher,aiub_author_906,8051
mohammad alahmad1,aiub_author_762,8052
mohammad ali moni,aiub_author_1044,8053
mohammad aminul islam,aiub_author_25,8054
mohammad arifur rahman,aiub_author_1481,8055
mohammad fahim khan,aiub_author_666,8056
mohammad fahim shahriar,aiub_author_351,8057
mohammad faisal uddin,aiub_author_317,8058
mohammad fazle rabbi,aiub_author_751,8059
mohammad ferdows; abid hossain; m.j uddin; fahiza tabassum mim; shuyu sun,aiub_author_306,8060
mohammad hassan,aiub_author_59,8061
mohammad hossain shariare,aiub_author_374,8062
mohammad imrul jubair,aiub_author_1784,8063
mohammad khairul islam,aiub_author_1027,8064
mohammad m. islam,aiub_author_1371,8065
mohammad mahbub rabbani,aiub_author_373,8066
mohammad mahmudul hasan,aiub_author_38,8067
mohammad mobarak hossen,aiub_author_1590,8068
mohammad nazim mia,aiub_author_771,8069
mohammad nazir hossain3 *,aiub_author_632,8070
mohammad nur-e-alam,aiub_author_26,8071
mohammad nurul haque,aiub_author_981,8072
mohammad rabiul islam,aiub_author_412,8073
mohammad rabiul islam1,aiub_author_1521,8074
mohammad razaul karim,aiub_author_1615,8075
mohammad ruhani rabbi,aiub_author_543,8076
mohammad sakib islam mazumder,aiub_author_293,8077
mohammad samawat ullah,aiub_author_1128,8078
mohammad shahadat hossain,aiub_author_1538,8079
mohammad shamsuddin ahmed,aiub_author_1195,8080
mohammad shidujaman,aiub_author_272,8081
mohammad shoeb,aiub_author_1062,8082
mohammad shorif uddin,aiub_author_313,8083
mohammad sojon beg,aiub_author_196,8084
mohammad tariqul islam,aiub_author_1330,8085
mohammad tariqul islam & md. a. r. jamil,aiub_author_533,8086
mohammed abdul basith,aiub_author_1386,8087
mohammed alatiyyah,aiub_author_810,8088
mohammed almijalli,aiub_author_754,8089
mohammed eunus ali,aiub_author_1036,8090
mohammed j. uddin,aiub_author_1409,8091
mohammed jashim uddin,aiub_author_139,8092
mohammed kaosar mohammad nuruzzaman bhuiyan,aiub_author_617,8093
mohammed m. rahman,aiub_author_368,8094
mohammed mostafizur rahman,aiub_author_64,8095
mohammed nawshar ali khan nabil,aiub_author_818,8096
mohammed shaheen alam jony,aiub_author_474,8097
mohd farhan md. fudzee,aiub_author_1756,8098
mohi uddin anondo 2,aiub_author_145,8099
mohsin kazi,aiub_author_370,8100
mokhi maan siddiqui,aiub_author_1240,8101
molla,aiub_author_111,8102
molla rashied hussain and jugal krishna das,aiub_author_1680,8103
molla rashied hussein,aiub_author_1676,8104
mona m. jamjoom,aiub_author_321,8105
monowar,aiub_author_702,8106
montasir rahman mahin,aiub_author_770,8107
most. nadia tamanna,aiub_author_70,8108
mostafa a. diab,aiub_author_1217,8109
mostafa kamal masud,aiub_author_642,8110
mostafa rasel,aiub_author_1186,8111
mosumi mitra,aiub_author_871,8112
moushumi zaman bonny,aiub_author_1365,8113
mproved Algorithms for the Point-Set Embeddability Problem for Plane 3-Trees,buet_author_2198,8114
mr. mehedi hasan,aiub_author_793,8115
mridha,aiub_author_409,8116
mridha d. f.,aiub_author_1273,8117
mridha mf,aiub_author_466,8118
mrinal chandra barman,aiub_author_785,8119
mrinmoy karmokar,aiub_author_914,8120
ms bhuyan,aiub_author_1537,8121
mst hasina begum1,aiub_author_576,8122
mst. ummay sumaya,aiub_author_332,8123
mst. yeasmin ara,aiub_author_1184,8124
mubashir qayyum,aiub_author_954,8125
mufrad mustavi,aiub_author_257,8126
mufti mahmud,aiub_author_1347,8127
muhammad al amin rifat and mahdi h. miraz,aiub_author_672,8128
muhammad f mridha,aiub_author_459,8129
muhammad f. mridha,aiub_author_1734,8130
muhammad f. mridha and jugal krishna das,aiub_author_1736,8131
muhammad firoz mridha,aiub_author_239,8132
muhammad h. alfaruqi†‡,aiub_author_1564,8133
muhammad hilmy alfaruqi,aiub_author_697,8134
muhammad hilmyalfaruqi1saifulislam1jinjusongsungjinkimduong tungphamjeonggeunjoseokhunkimjoseph paulbaboodimas yuniantoputrovinodmathewjaekookkim,aiub_author_1563,8135
muhammad hilmyalfaruqi1saifulislam1vinodmathewjinjusongsungjinkimduong phamtungjeonggeunjoseokhunkimjoseph paulbaboozhiliangxiujaekookkim,aiub_author_1562,8136
muhammad hilmyalfaruqiabsaifulislamadimas yuniantoputroavinodmathewasungjinkimajeonggeunjoaseokhunkimayang-kooksunckwanghokimdejaekookkima,aiub_author_1505,8137
muhammad m.,aiub_author_703,8138
muhammad m. kabir,aiub_author_1246,8139
muhammad mahfuz hasan,aiub_author_1344,8140
muhammad mohsin,aiub_author_395,8141
muhammad mohsin kabir,aiub_author_545,8142
muhammad mostafa monowar,aiub_author_811,8143
muhammad mostafa monowar *,aiub_author_1253,8144
muhammad mostafa monowar and madini o. alassafi,aiub_author_1271,8145
muhammad nazrul islam,aiub_author_479,8146
muhammad rabiul. islam 1*,aiub_author_1518,8147
muhammad sajjad hossain,aiub_author_60,8148
muhammad sarwar jahan morshed,aiub_author_1581,8149
muhammad sohail,aiub_author_957,8150
muhammad yusri ismail,aiub_author_197,8151
muhammadfiroz mridha,aiub_author_200,8152
muhidul islam khan,aiub_author_420,8153
mujahid iqbal,aiub_author_58,8154
mukter zaman,aiub_author_210,8155
multi-radio networking,buet_author_1930,8156
munaly akter,aiub_author_1314,8157
munzirul alom,aiub_author_463,8158
murshed ahmed ovi,aiub_author_1375,8159
musaddiq al karim,aiub_author_1183,8160
mushfiq ahmad,aiub_author_1768,8161
mustafizur rahman,aiub_author_861,8162
mustak un nobi,aiub_author_422,8163
mustak un nobi m,aiub_author_464,8164
myesha samia,aiub_author_153,8165
n Proc. Int. Conf. on Comp.,buet_author_2676,8166
n Proc. Int. Conf. on Electrical,buet_author_2678,8167
n a nabila,aiub_author_1703,8168
n.,aiub_author_102,8169
n. a.,aiub_author_608,8170
n. a. chowdhury,aiub_author_1388,8171
n. asai and j. shin,aiub_author_231,8172
n. j. shammey,aiub_author_222,8173
n. k. paul,aiub_author_535,8174
n. parveen,aiub_author_3,8175
n. sultana,aiub_author_790,8176
n.a. rahim,aiub_author_658,8177
n.c. roy,aiub_author_414,8178
n.c.roy,aiub_author_991,8179
n.s.m.p. latha devi,aiub_author_567,8180
na amirsom,aiub_author_740,8181
nadia afrin ritu,aiub_author_860,8182
nadia akter mokta,aiub_author_1416,8183
nafiz fahad,aiub_author_436,8184
nagender aneja,aiub_author_997,8185
nahid hasan,aiub_author_921,8186
naima hassan,aiub_author_1061,8187
naofumi naga and tamaki nakano,aiub_author_1219,8188
naseer k. a,aiub_author_278,8189
nashid kamal md.,aiub_author_729,8190
nasim ahmed,aiub_author_461,8191
nayeem hasan moon,aiub_author_867,8192
nazia hossain,aiub_author_1493,8193
nazia khatun and m. s. i. sarker,aiub_author_171,8194
nazia majadi,aiub_author_1744,8195
nazia tafannum,aiub_author_883,8196
nazim uddin,aiub_author_634,8197
nazma parveen,aiub_author_1378,8198
nc bhoumik,aiub_author_1641,8199
nd Int. Conf. on Computer Science,buet_author_2351,8200
nd International Conference on Electrical Engineering,buet_author_1931,8201
nd International Conference on Future Generation Communication,buet_author_2423,8202
nd International Conference on Networking Systems,buet_author_1895,8203
nd International Conference on Soft Computing,buet_author_2583,8204
nd International {ACM} Workshop on Managing,buet_author_1913,8205
networking (BlackSeaCom),buet_author_1442,8206
neural machine translator,buet_author_356,8207
nick rahimi,aiub_author_124,8208
nila sultana,aiub_author_690,8209
niloy kanti paul,aiub_author_581,8210
niloy roy,aiub_author_361,8211
nilufar nahar,aiub_author_1065,8212
nilufar nahar & jae-han shim,aiub_author_1712,8213
nilufar yesmin,aiub_author_1543,8214
nishat tasnim khan,aiub_author_571,8215
nizam uddin ahamed,aiub_author_755,8216
no-bend orthogonally convex drawings of planar graphs,buet_author_1601,8217
nobuhiro,aiub_author_1699,8218
nobuhiro ohta,aiub_author_1499,8219
non-contact infrared thermography for prediction,buet_author_509,8220
noorhozaimi mohd. nur,aiub_author_194,8221
noorhuzaimi mohd noor,aiub_author_297,8222
norihiro kato1,aiub_author_948,8223
nternational Conference of Computer Communication,buet_author_2104,8224
nternational Conference on Computer,buet_author_2660,8225
nujhat tabassum safa,aiub_author_899,8226
nurakmal ahmad mustaffa,aiub_author_1235,8227
nure alam chowdhury,aiub_author_910,8228
nurul absar,aiub_author_633,8229
nurul akter towhid,aiub_author_225,8230
nurun nahar rabin,aiub_author_1616,8231
nusra jahan anannya,aiub_author_953,8232
nusrat haque supti,aiub_author_1335,8233
nusrat jahan,aiub_author_673,8234
nusrat jahan anannya,aiub_author_888,8235
nusrat jahan anannya and md mehedi hasan,aiub_author_22,8236
nusrat songita khan,aiub_author_935,8237
nuzhat tabassum,aiub_author_877,8238
nyme ahmed,aiub_author_613,8239
o anwar bég.,aiub_author_1513,8240
o. a bég,aiub_author_743,8241
o. k. pal,aiub_author_230,8242
oa beg,aiub_author_1090,8243
oa bég,aiub_author_1515,8244
ohi,aiub_author_1279,8245
ohta,aiub_author_1698,8246
oint 3rd International Conference on Soft Computing,buet_author_2507,8247
oishi khanam,aiub_author_784,8248
olmos,aiub_author_1716,8249
omar,kuet_author_51,8250
omar altwijri,aiub_author_753,8251
onik,aiub_author_1113,8252
optimization,buet_author_1510,8253
orcid logo a muhammad hilmy alfaruqi,aiub_author_1423,8254
orcid logo ab balaji sambandam,aiub_author_1424,8255
orcid logo ab saiful islam,aiub_author_1430,8256
orcid logo ‡a vinod mathew,aiub_author_1556,8257
osman anwar,aiub_author_137,8258
other developing countries,buet_author_1791,8259
others,buet_author_428,8260
p thounthong,aiub_author_1099,8261
p.,aiub_author_1106,8262
p. k. mukhopadhyay,aiub_author_164,8263
p.k. mukhopadhyay,aiub_author_1355,8264
parallel adders,buet_author_2256,8265
partha sutradhar,aiub_author_782,8266
parveen arora,aiub_author_736,8267
parvin,aiub_author_609,8268
paul j. low,aiub_author_1742,8269
peng xiao,aiub_author_1469,8270
performance analysis of CRUD matrix based fragmentation technique for distributed database,buet_author_2057,8271
peri loucopoulos,aiub_author_1117,8272
personalized automatic identification of different stages of cellulite,buet_author_510,8273
pests using convolutional neural networks,buet_author_576,8274
pg emeroylariffion abas,aiub_author_482,8275
pinto,aiub_author_1714,8276
polyhedra from edge,buet_author_968,8277
positive planar,aiub_author_693,8278
pp. 399-406,ju_author_344,8279
pp.1-13,ju_author_406,8280
pp.1140-1150,ju_author_397,8281
pp.217-221,ju_author_411,8282
pp.56-61,ju_author_430,8283
pp.60-72,ju_author_419,8284
pp.63-73,ju_author_381,8285
pp.84-92,ju_author_426,8286
pp.pp. 26-36.,ju_author_377,8287
pp1827-1845,ju_author_436,8288
pp34�42,ju_author_446,8289
pp38-54,ju_author_451,8290
pradipta chakraborty,aiub_author_260,8291
prantika biswas sneha and wardah saleh,aiub_author_715,8292
prashasti singh,aiub_author_734,8293
pratip k. mukhopadhyay,aiub_author_1399,8294
prattoy majumder,aiub_author_1333,8295
pritam khan boni,aiub_author_540,8296
privacy threats for bluetooth low energy in iot,buet_author_205,8297
prodeep,aiub_author_797,8298
prodip kumar ghose,aiub_author_1464,8299
prof. dr. dip nandi,aiub_author_761,8300
prof. dr. imad fakhri al-shaikhli,aiub_author_1011,8301
prof. dr. kh. abdul maleque,aiub_author_1322,8302
prof. dr. md. rafiqul islam,aiub_author_175,8303
prof. jaekook kim,aiub_author_1509,8304
prof. kwangho kim,aiub_author_1508,8305
prof. yang-kook sun,aiub_author_1507,8306
prosenjit kumer tarefder,aiub_author_1180,8307
protein language models,buet_author_23,8308
protein language models.,buet_author_1295,8309
pulok sarker,aiub_author_148,8310
putul,aiub_author_113,8311
r -Gatherings on a star,buet_author_299,8312
r.,aiub_author_1121,8313
r. a.,aiub_author_114,8314
r. karim,aiub_author_1652,8315
r. mustafa,aiub_author_1654,8316
r. rashid,aiub_author_853,8317
r.k. bhowmik,aiub_author_1381,8318
r.p. sharma,aiub_author_990,8319
r.s.r. gorla,aiub_author_993,8320
r: shahriar fahim,aiub_author_307,8321
rafeed mohammad,aiub_author_1067,8322
rafid mostafiz,aiub_author_183,8323
rafid mustafa,aiub_author_311,8324
rahim,aiub_author_607,8325
rahima khatun,aiub_author_1496,8326
rahman mohammod hafizur,aiub_author_1608,8327
rahman sharar,aiub_author_287,8328
rahnuma shahrin rista,aiub_author_504,8329
rahul biswas,aiub_author_973,8330
raihan uddin ahmed,aiub_author_1462,8331
rail track to detect missing,buet_author_589,8332
rajarshi roy chowdhury,aiub_author_37,8333
rakib ul haque,aiub_author_1289,8334
rakin s. aftab,aiub_author_77,8335
ram janay choudhary,aiub_author_1458,8336
ramesh chandra poonia,aiub_author_966,8337
rasel ahmed,aiub_author_585,8338
rasel iqbal emon,aiub_author_668,8339
rashed mustafa,aiub_author_1649,8340
rashidul hasan nabil,aiub_author_290,8341
razif razali,aiub_author_276,8342
razuan karim,aiub_author_20,8343
rd ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems (ACM SIGSPATIAL),buet_author_1918,8344
rd Euromicro Conference on Real-Time Systems (ECRTS 2021),buet_author_1483,8345
rd IEEE International Performance Computing,buet_author_2576,8346
rd Int. Conf. Parallel,buet_author_2653,8347
rd International Conference on Computer,buet_author_2698,8348
rd annual Conference on Communication Networks,buet_author_2556,8349
recognition of rice diseases,buet_author_575,8350
recommendations reported by Hajj pilgrims in a mass-scale survey,buet_author_170,8351
rehana parvin,aiub_author_1373,8352
rehena parveen,aiub_author_329,8353
related issues,buet_author_2642,8354
republic of korea more by vinod mathew,aiub_author_1305,8355
rezwan ahmed,aiub_author_1789,8356
riashat islam,aiub_author_1607,8357
riaz,aiub_author_1126,8358
rifat al mamun rudro,aiub_author_54,8359
rifat ibn alam; md. golam ahsan akib; nyme ahmed; syed nafiul shefat; dip nandi,aiub_author_659,8360
rifat m,aiub_author_465,8361
rifat tasnim anannya,aiub_author_1317,8362
rifat-ibn alam,aiub_author_868,8363
rifat-ibn-alam,aiub_author_680,8364
rifath mahmud,aiub_author_56,8365
rimi rashid,aiub_author_850,8366
ritu basak,aiub_author_473,8367
rizal bin mohd nor3,aiub_author_1523,8368
rizal mohd nor and afidalina,aiub_author_1404,8369
roberto bortolus,aiub_author_505,8370
roceedings of International Conference on Computer,buet_author_2683,8371
roceedings of the 4th International Conference on Computer,buet_author_2690,8372
roceedings of the 5th International Conference on Computer,buet_author_2652,8373
roceedings of the 7th International Conference on Computer,buet_author_2570,8374
roceedings of the International Conference on Computer,buet_author_2628,8375
root word analysis,buet_author_1655,8376
rotation,buet_author_1034,8377
roushanara begum,aiub_author_1100,8378
routing,buet_author_2702,8379
rubaiya khondoker shikha,aiub_author_983,8380
rubayat shusmita khan,aiub_author_937,8381
rubayyat mahbub,aiub_author_1630,8382
rubel anwar,aiub_author_47,8383
rubina islam reya,aiub_author_456,8384
rubiyet fardous,aiub_author_863,8385
rubyet hossain,aiub_author_644,8386
rukaiya jahan sajuti,aiub_author_792,8387
rukaiya jahan sajuti mahfujur rahman,aiub_author_940,8388
rupika,aiub_author_1598,8389
rutaba jania,aiub_author_1672,8390
ryo ohtani,aiub_author_1617,8391
s,aiub_author_610,8392
s a m manzur hossain khan,aiub_author_1234,8393
s a tarek,aiub_author_1146,8394
s a tarek2,aiub_author_87,8395
s akter,aiub_author_1531,8396
s b faruque,aiub_author_1149,8397
s b faruque1,aiub_author_93,8398
s jahan,aiub_author_1669,8399
s m abdullah shafi,aiub_author_152,8400
s m hasan mahmud,aiub_author_349,8401
s m hasibul hoque,aiub_author_498,8402
s m rahid haque,aiub_author_1160,8403
