Author Name,Author ID
,BUET_
"""Cooling energy integration in SimGrid","BUET_""Cooling_energy_integration_in_SimGrid"
"""μ""SETL: A Set Based Programming Abstraction for Wireless Sensor Networks","BUET_""μ""SETL:_A_Set_Based_Programming_Abstraction_for_Wireless_Sensor_Networks"
1.	Zarif Ikram,BUET_1.	Zarif_Ikram
Repeated Magnification: A new Approach of Generating Artificial Mountain like Terrain,BUET_Repeated_Magnification:_A_new_Approach_of_Generating_Artificial_Mountain_like_Terrain
Request-routing Trends and Techniques in Content Distribution Networks,BUET_Request-routing_Trends_and_Techniques_in_Content_Distribution_Networks
Reservation Based Adaptive Uplink Admission Control for WCDMA,BUET_Reservation_Based_Adaptive_Uplink_Admission_Control_for_WCDMA
Reservation based Admission Control of a Multimedia Server,BUET_Reservation_based_Admission_Control_of_a_Multimedia_Server
Reto Guler,BUET_Reto_Guler
Retrieval Effectiveness of Thumbnail Transformation,BUET_Retrieval_Effectiveness_of_Thumbnail_Transformation
Revealing Influences of Socioeconomic Factors over Disease Outbreaks,BUET_Revealing_Influences_of_Socioeconomic_Factors_over_Disease_Outbreaks
Rezaul Alam Chowdhury,BUET_Rezaul_Alam_Chowdhury
Rezwana Karim,BUET_Rezwana_Karim
Rezwana Rafiq,BUET_Rezwana_Rafiq
Rezwana Reaz,BUET_Rezwana_Reaz
Rezwana Reaz Rimpi,BUET_Rezwana_Reaz_Rimpi
Ridwan Rashid Noel,BUET_Ridwan_Rashid_Noel
Rifat Shahriyar,BUET_Rifat_Shahriyar
Risul Islam,BUET_Risul_Islam
Robin Kravets,BUET_Robin_Kravets
Roksana Jahan,BUET_Roksana_Jahan
Roman Vitenberg,BUET_Roman_Vitenberg
Rotation and Scale Invariant Character Recognition,BUET_Rotation_and_Scale_Invariant_Character_Recognition
Router Oriented Traffic Flow Analysis For Ip Backbone Network,BUET_Router_Oriented_Traffic_Flow_Analysis_For_Ip_Backbone_Network
Routing in Flying Ad hoc Networks: Survey,BUET_Routing_in_Flying_Ad_hoc_Networks:_Survey
Rubaba Hasan,BUET_Rubaba_Hasan
Rubaiyat Sha Fardin Siam,BUET_Rubaiyat_Sha_Fardin_Siam
Ruchi Lohia,BUET_Ruchi_Lohia
Rudaiba Adnin,BUET_Rudaiba_Adnin
Rui Zhang,BUET_Rui_Zhang
Rukhsana Yeasmin,BUET_Rukhsana_Yeasmin
Rukshar Alam,BUET_Rukshar_Alam
Ruth B. Schneider,BUET_Ruth_B._Schneider
Ruth Sc,BUET_Ruth_Sc
Ryotaro Hayashi,BUET_Ryotaro_Hayashi
S M Sohan,BUET_S_M_Sohan
S M Sohan and Md. Mostofa Akbar,BUET_S_M_Sohan_and_Md._Mostofa_Akbar
S Yasar,BUET_S_Yasar
S.,BUET_S.
S. A. I. Mujib,BUET_S._A._I._Mujib
S. A. Quader,BUET_S._A._Quader
S. Ahmed,BUET_S._Ahmed
S. Arabi,BUET_S._Arabi
S. Asaduzzaman,BUET_S._Asaduzzaman
S. Ashik,BUET_S._Ashik
S. Bagchi,BUET_S._Bagchi
S. Barua,BUET_S._Barua
S. Chakravarty,BUET_S._Chakravarty
S. Chellappan,BUET_S._Chellappan
S. Chowdhury,BUET_S._Chowdhury
S. Dev,BUET_S._Dev
S. Dutta,BUET_S._Dutta
S. Dwarkadas,BUET_S._Dwarkadas
S. Estyak,BUET_S._Estyak
S. Ghosh,BUET_S._Ghosh
S. Hadian,BUET_S._Hadian
S. Hossain,BUET_S._Hossain
S. I. Ahamed,BUET_S._I._Ahamed
S. Jahid,BUET_S._Jahid
S. K. Huq,BUET_S._K._Huq
S. K. K. Santu,BUET_S._K._K._Santu
S. K. Kundu,BUET_S._K._Kundu
S. K. Mondal,BUET_S._K._Mondal
S. Khan,BUET_S._Khan
S. M. Abdullah,BUET_S._M._Abdullah
S. M. B. Malek,BUET_S._M._B._Malek
S. M. Farabi Mahmud,BUET_S._M._Farabi_Mahmud
S. M. Farhad,BUET_S._M._Farhad
S. M. Ferdous,BUET_S._M._Ferdous
S. M. Iftekharul Alam,BUET_S._M._Iftekharul_Alam
S. M. L. Kabir,BUET_S._M._L._Kabir
S. M. Maksudul Alam,BUET_S._M._Maksudul_Alam
S. M. Naim,BUET_S._M._Naim
S. M. Niaz Arifin,BUET_S._M._Niaz_Arifin
S. M. Rahman,BUET_S._M._Rahman
S. M. S. A. Romeo and A. B. M. A. A. Islam,BUET_S._M._S._A._Romeo_and_A._B._M._A._A._Islam
S. M. S. Hossain,BUET_S._M._S._Hossain
S. M. Sohidull Islam,BUET_S._M._Sohidull_Islam
S. Masum Emran,BUET_S._Masum_Emran
S. Md. B. Malek,BUET_S._Md._B._Malek
S. Michalakopoulos,BUET_S._Michalakopoulos
S. Mirarab,BUET_S._Mirarab
S. Misra,BUET_S._Misra
S. Nusrat,BUET_S._Nusrat
S. Nutanong,BUET_S._Nutanong
S. Rahaman,BUET_S._Rahaman
S. Rahman,BUET_S._Rahman
S. S. Das,BUET_S._S._Das
S. S. Nandi,BUET_S._S._Nandi
S. S. Nejhum,BUET_S._S._Nejhum
S. Saha,BUET_S._Saha
S. Sarkar,BUET_S._Sarkar
S. Sarmin,BUET_S._Sarmin
S. Sharmin,BUET_S._Sharmin
S. Siddique,BUET_S._Siddique
S. Swenson and T. Warnow,BUET_S._Swenson_and_T._Warnow
S. T. King,BUET_S._T._King
S. Tairin,BUET_S._Tairin
S. Terao,BUET_S._Terao
S. Vhaduri,BUET_S._Vhaduri
S. Y. W. Ho,BUET_S._Y._W._Ho
S. Zerin,BUET_S._Zerin
S.K. De,BUET_S.K._De
S.M. Hasanur Rashid,BUET_S.M._Hasanur_Rashid
S.M. Humayun,BUET_S.M._Humayun
S.M. Khan,BUET_S.M._Khan
S.M. Masum,BUET_S.M._Masum
S.M. Rahman,BUET_S.M._Rahman
S.M. S. Nirjon,BUET_S.M._S._Nirjon
S.M.H Chowdhury,BUET_S.M.H_Chowdhury
S.M.I. Amin,BUET_S.M.I._Amin
S.M.M.R. Chowdhury,BUET_S.M.M.R._Chowdhury
S.P Aziz,BUET_S.P_Aziz
S.P. Aziz,BUET_S.P._Aziz
S.R. Hussain,BUET_S.R._Hussain
S.T. Rahman,BUET_S.T._Rahman
SA Reza Nouraei,BUET_SA_Reza_Nouraei
SETL: A Set Based Programming Abstraction for Wireless Sensor Networks,BUET_SETL:_A_Set_Based_Programming_Abstraction_for_Wireless_Sensor_Networks
SK Nath,BUET_SK_Nath
SLA Admission Controller for reliable MPLS Networks,BUET_SLA_Admission_Controller_for_reliable_MPLS_Networks
SM Naim,BUET_SM_Naim
SM Rahman,BUET_SM_Rahman
SM Shakhawat Hossain Sourav,BUET_SM_Shakhawat_Hossain_Sourav
SM Zuhair Zawhar Zaki,BUET_SM_Zuhair_Zawhar_Zaki
Saad Manzur,BUET_Saad_Manzur
Sabidur Rahman,BUET_Sabidur_Rahman
Sabir Ismail,BUET_Sabir_Ismail
Sabirat Rubya,BUET_Sabirat_Rubya
Sad Al Abdullah,BUET_Sad_Al_Abdullah
Sadia,BUET_Sadia
Sadia Afroz,BUET_Sadia_Afroz
Sadia Sharmin,BUET_Sadia_Sharmin
Sadia Sharmin and Md. Saidur Rahman,BUET_Sadia_Sharmin_and_Md._Saidur_Rahman
Sadia Tasnim,BUET_Sadia_Tasnim
Sadman Sakib,BUET_Sadman_Sakib
Saeid Nahavandi,BUET_Saeid_Nahavandi
Safeguarding Location Privacy in Wireless Ad-Hoc Networks,BUET_Safeguarding_Location_Privacy_in_Wireless_Ad-Hoc_Networks
Safest Nearby Neighbor Queries in Road Networks,BUET_Safest_Nearby_Neighbor_Queries_in_Road_Networks
Safety,BUET_Safety
Saif Ahmed,BUET_Saif_Ahmed
Saif-ul-Islam Khan,BUET_Saif-ul-Islam_Khan
Saiful Islam Bappi,BUET_Saiful_Islam_Bappi
Saiful Islam Salim,BUET_Saiful_Islam_Salim
Saikat Chakraborty,BUET_Saikat_Chakraborty
Sajib Barua,BUET_Sajib_Barua
Sajib Biswas,BUET_Sajib_Biswas
Sajid Ahmed,BUET_Sajid_Ahmed
Sajid Hasan Apon,BUET_Sajid_Hasan_Apon
Sajida Rahman Danny,BUET_Sajida_Rahman_Danny
Sakib Mahmud,BUET_Sakib_Mahmud
Sakil Sarkar,BUET_Sakil_Sarkar
Salauddin Parvez Shams,BUET_Salauddin_Parvez_Shams
Salekul Islam,BUET_Salekul_Islam
Salsabil Arabi,BUET_Salsabil_Arabi
Salvi Singh,BUET_Salvi_Singh
Salwa Alquwaifili,BUET_Salwa_Alquwaifili
Sami Azam,BUET_Sami_Azam
Samia Kabir,BUET_Samia_Kabir
Samia Tasnim,BUET_Samia_Tasnim
Samiha Kaisar,BUET_Samiha_Kaisar
Samiha Samrose,BUET_Samiha_Samrose
Samin Rahman Khan,BUET_Samin_Rahman_Khan
Samiul Alam Anik,BUET_Samiul_Alam_Anik
Samiul Anwar and A. B. M. Alim Al Islam,BUET_Samiul_Anwar_and_A._B._M._Alim_Al_Islam
Samiul Monir,BUET_Samiul_Monir
Sammi Abida Salma,BUET_Sammi_Abida_Salma
Samuel Madden,BUET_Samuel_Madden
Sangwu Lee,BUET_Sangwu_Lee
Sanjay Malakar,BUET_Sanjay_Malakar
Sanjay Saha,BUET_Sanjay_Saha
Sanjida Sabah,BUET_Sanjida_Sabah
Sara Nowreen,BUET_Sara_Nowreen
Sarah Zabeen,BUET_Sarah_Zabeen
Sarana Nutanong,BUET_Sarana_Nutanong
Sarkar Snigdha Sarathi Das,BUET_Sarkar_Snigdha_Sarathi_Das
Satak Kumar Dey,BUET_Satak_Kumar_Dey
Saujas Nandi,BUET_Saujas_Nandi
Saumitra Das Talukdar,BUET_Saumitra_Das_Talukdar
Sazan Mahbub,BUET_Sazan_Mahbub
Sazzadur Rahaman,BUET_Sazzadur_Rahaman
Scalability Analysis of PD-based schemes of NEMO,BUET_Scalability_Analysis_of_PD-based_schemes_of_NEMO
Scalability Analysis of a Multi-homed Network Mobility Protocol,BUET_Scalability_Analysis_of_a_Multi-homed_Network_Mobility_Protocol
Scaling Up Bit-Flip Quantum Error Correction,BUET_Scaling_Up_Bit-Flip_Quantum_Error_Correction
Scheduling Duty Cycles In Differentiated Sensor Networks,BUET_Scheduling_Duty_Cycles_In_Differentiated_Sensor_Networks
Search Trees and Stirling Numbers,BUET_Search_Trees_and_Stirling_Numbers
Secure Processing-Aware Media Storage (SPMS),BUET_Secure_Processing-Aware_Media_Storage_(SPMS)
Secured and High Performance Distributed Big Data Storage in Cloud Systems,BUET_Secured_and_High_Performance_Distributed_Big_Data_Storage_in_Cloud_Systems
Secured technique for healthcare record linkage,BUET_Secured_technique_for_healthcare_record_linkage
Security Threats in Vehicular Ad Hoc Networks,BUET_Security_Threats_in_Vehicular_Ad_Hoc_Networks
Seek Time in Replicated Two Headed Disk Systems,BUET_Seek_Time_in_Replicated_Two_Headed_Disk_Systems
Seek time in replicated two-headed disk systems,BUET_Seek_time_in_replicated_two-headed_disk_systems
Segmentation of handwritten Bangla script,BUET_Segmentation_of_handwritten_Bangla_script
Segmented Display for Bangla Numerals: Simplicity vs. Accuracy,BUET_Segmented_Display_for_Bangla_Numerals:_Simplicity_vs._Accuracy
Semi-Supervised Learning Based Femur Segmentation from QCT Images,BUET_Semi-Supervised_Learning_Based_Femur_Segmentation_from_QCT_Images
Serena Uong,BUET_Serena_Uong
Serene Ho,BUET_Serene_Ho
Serkan Kiranyaz,BUET_Serkan_Kiranyaz
Service Discovery Protocols: A Comparative Study,BUET_Service_Discovery_Protocols:_A_Comparative_Study
Service/Resource Naming: A Comparative Study,BUET_Service/Resource_Naming:_A_Comparative_Study
Set Version: A New Notion and Results,BUET_Set_Version:_A_New_Notion_and_Results
Seyed Mohammad Jafar Jalali,BUET_Seyed_Mohammad_Jafar_Jalali
Sfiullah Sabuj,BUET_Sfiullah_Sabuj
Shabnam Basera Rishta,BUET_Shabnam_Basera_Rishta
Shadman Saqib Eusuf,BUET_Shadman_Saqib_Eusuf
Shady Mohamed,BUET_Shady_Mohamed
Shafayat Ahmed,BUET_Shafayat_Ahmed
Shafayat Ahmed and Muhammad Abdullah Adnan,BUET_Shafayat_Ahmed_and_Muhammad_Abdullah_Adnan
Shafayat Hossain Majumder,BUET_Shafayat_Hossain_Majumder
Shafquat Mahmud Quader,BUET_Shafquat_Mahmud_Quader
Shafquat Rahman,BUET_Shafquat_Rahman
Shah Asaduzzaman,BUET_Shah_Asaduzzaman
Shahad Alzamzami,BUET_Shahad_Alzamzami
Shahad Ishraq,BUET_Shahad_Ishraq
Shaheed Ahmed Dewan Sagar,BUET_Shaheed_Ahmed_Dewan_Sagar
Shaheena Sultana,BUET_Shaheena_Sultana
Shahidul Islam Khan,BUET_Shahidul_Islam_Khan
Shahina Ferdous,BUET_Shahina_Ferdous
Shahinul Hoque Ony,BUET_Shahinul_Hoque_Ony
Shahram Rahimi,BUET_Shahram_Rahimi
Shahriar Manzoor,BUET_Shahriar_Manzoor
Shahriar Rahman Khan,BUET_Shahriar_Rahman_Khan
Shahriar Rouf,BUET_Shahriar_Rouf
Shaikh Shahriar Hassan,BUET_Shaikh_Shahriar_Hassan
Shamik Roy,BUET_Shamik_Roy
Shamir Ahmed,BUET_Shamir_Ahmed
Shampa Shahriyar,BUET_Shampa_Shahriyar
Shamsuzzoha Bayzid,BUET_Shamsuzzoha_Bayzid
Shaolin Zaman,BUET_Shaolin_Zaman
Shareef Ahmed,BUET_Shareef_Ahmed
Sharif Md. Saad Galib,BUET_Sharif_Md._Saad_Galib
Sharifa Rania Mahmud,BUET_Sharifa_Rania_Mahmud
Sharmin Afrose,BUET_Sharmin_Afrose
Sharmin Akther Purabi,BUET_Sharmin_Akther_Purabi
Sharmin Akther and Seddiqa,BUET_Sharmin_Akther_and_Seddiqa
Sharmin Azam,BUET_Sharmin_Azam
Sharowar Md. Shahriar Khan,BUET_Sharowar_Md._Shahriar_Khan
Shashata Sawmya,BUET_Shashata_Sawmya
Shazidur Rahman,BUET_Shazidur_Rahman
Shehab Ahmed,BUET_Shehab_Ahmed
Shehab Sarar Ahmed,BUET_Shehab_Sarar_Ahmed
Sheikh Intiser Uddin Dipta and Muhammad Abdullah Adnan,BUET_Sheikh_Intiser_Uddin_Dipta_and_Muhammad_Abdullah_Adnan
Sheikh Iqbal,BUET_Sheikh_Iqbal
Sheikh Iqbal Ahamed,BUET_Sheikh_Iqbal_Ahamed
Sheikh Iqbal Ahamed and Md. Mostofa Akbar,BUET_Sheikh_Iqbal_Ahamed_and_Md._Mostofa_Akbar
Sheikh Mustafizur Rahman,BUET_Sheikh_Mustafizur_Rahman
Sheikh Saifur Rahman Jony,BUET_Sheikh_Saifur_Rahman_Jony
Shel Swenson and Tandy Warnow,BUET_Shel_Swenson_and_Tandy_Warnow
Shibbir Ahmed,BUET_Shibbir_Ahmed
Shihabur Rahman Chowdhury,BUET_Shihabur_Rahman_Chowdhury
Shin-Ichi Nakano,BUET_Shin-Ichi_Nakano
Shin-ichi Nakano,BUET_Shin-ichi_Nakano
Shohrab Hossain and Shagufta Mehnaz,BUET_Shohrab_Hossain_and_Shagufta_Mehnaz
Shouq Alenazi,BUET_Shouq_Alenazi
Shourav Nath,BUET_Shourav_Nath
Shubhashis Ghosh,BUET_Shubhashis_Ghosh
Shubrami Moutushy,BUET_Shubrami_Moutushy
Shudip Datta,BUET_Shudip_Datta
Shuha Nabila,BUET_Shuha_Nabila
Shuhana Azmin,BUET_Shuhana_Azmin
Shuvasish Karmaker,BUET_Shuvasish_Karmaker
Siavash Mirarab,BUET_Siavash_Mirarab
Siavash Mirarab and Tandy Warnow,BUET_Siavash_Mirarab_and_Tandy_Warnow
Siddhartha Shankar Das,BUET_Siddhartha_Shankar_Das
Sifat Muhammad Abdullah,BUET_Sifat_Muhammad_Abdullah
Sikder Rezwanul Huq,BUET_Sikder_Rezwanul_Huq
Sikder Tahsin Al-Amin,BUET_Sikder_Tahsin_Al-Amin
Sims Hill Osborne,BUET_Sims_Hill_Osborne
Simulated Annealing and Evolutionary Computing,BUET_Simulated_Annealing_and_Evolutionary_Computing
Simultaneous Multithreading in Mixed-Criticality Real-Time Systems,BUET_Simultaneous_Multithreading_in_Mixed-Criticality_Real-Time_Systems
Sirat Samyoun,BUET_Sirat_Samyoun
Sk Kamruzzaman,BUET_Sk_Kamruzzaman
Sk Ruhul Azgor,BUET_Sk_Ruhul_Azgor
Smallest and some new equiprojective polyhedra,BUET_Smallest_and_some_new_equiprojective_polyhedra
Social-spatial group queries with keywords,BUET_Social-spatial_group_queries_with_keywords
Solving Minimum Hitting Set Problem with a Light-Based Device,BUET_Solving_Minimum_Hitting_Set_Problem_with_a_Light-Based_Device
Somaya Al-Maadeed,BUET_Somaya_Al-Maadeed
Sooyong Park,BUET_Sooyong_Park
Sorting using heap structure,BUET_Sorting_using_heap_structure
Soumik Das Bibon,BUET_Soumik_Das_Bibon
Sourabh Aryabhatta,BUET_Sourabh_Aryabhatta
Sourav Saha,BUET_Sourav_Saha
Sourov Jajodia,BUET_Sourov_Jajodia
Souvik Das,BUET_Souvik_Das
Spam Detection in Social Media Employing Machine Learning Tool for Text Mining,BUET_Spam_Detection_in_Social_Media_Employing_Machine_Learning_Tool_for_Text_Mining
Speaker Identification through Gender Detection,BUET_Speaker_Identification_through_Gender_Detection
Species Identification Using Partial DNA Sequence: A Machine Learning Approach,BUET_Species_Identification_Using_Partial_DNA_Sequence:_A_Machine_Learning_Approach
Sriram Chellappan,BUET_Sriram_Chellappan
Stabilization,BUET_Stabilization
Static Analysis Based Malware Detection for Zero-Day Attacks in Android Applications,BUET_Static_Analysis_Based_Malware_Detection_for_Zero-Day_Attacks_in_Android_Applications
Stella Jensen-Roberts,BUET_Stella_Jensen-Roberts
Stephen G. Kobourov,BUET_Stephen_G._Kobourov
Stephen M Blackburn,BUET_Stephen_M_Blackburn
Stephen M. Blackburn,BUET_Stephen_M._Blackburn
Stephen Tang,BUET_Stephen_Tang
Straight-line monotone grid drawings of series-parallel graphs,BUET_Straight-line_monotone_grid_drawings_of_series-parallel_graphs
Structure based Bangla to English Machine Translation,BUET_Structure_based_Bangla_to_English_Machine_Translation
Structured Web Search in Small Domain,BUET_Structured_Web_Search_in_Small_Domain
Sttayajit Podder,BUET_Sttayajit_Podder
Subarna Chowdhury Soma,BUET_Subarna_Chowdhury_Soma
Subrata Dey Pappu,BUET_Subrata_Dey_Pappu
Subrata Saha,BUET_Subrata_Saha
Sudip Biswas,BUET_Sudip_Biswas
Sudipa Saha,BUET_Sudipa_Saha
Sudipta Majumder,BUET_Sudipta_Majumder
Sudipta Saha Shubha,BUET_Sudipta_Saha_Shubha
Sue Whitesides,BUET_Sue_Whitesides
Sukarna Barua,BUET_Sukarna_Barua
Sumaiya Iqbal,BUET_Sumaiya_Iqbal
Sumaiya Nazeen,BUET_Sumaiya_Nazeen
Sumaiya Sultana Dola,BUET_Sumaiya_Sultana_Dola
Sumaiya Tabassum Nimi,BUET_Sumaiya_Tabassum_Nimi
Suman Kumar Nath,BUET_Suman_Kumar_Nath
Suman Nath,BUET_Suman_Nath
Sumon Kumar Nath,BUET_Sumon_Kumar_Nath
Suraiya Tairin,BUET_Suraiya_Tairin
Suraiya Taitin,BUET_Suraiya_Taitin
Survivability Evaluation of NEMO with Multiple Mobile Routers,BUET_Survivability_Evaluation_of_NEMO_with_Multiple_Mobile_Routers
Suryadipta Majumdar,BUET_Suryadipta_Majumdar
Suryadipta Majumdar and Md. Shohrab Hossain,BUET_Suryadipta_Majumdar_and_Md._Shohrab_Hossain
Sushmitha Ananth,BUET_Sushmitha_Ananth
Susmita Das,BUET_Susmita_Das
Susu M Zughaier,BUET_Susu_M_Zughaier
Suzad and Al Jobair,BUET_Suzad_and_Al_Jobair
Suzzana Rafi and Md. Shohrab Hossain,BUET_Suzzana_Rafi_and_Md._Shohrab_Hossain
Swakkhar Shatabda,BUET_Swakkhar_Shatabda
Syed A. M. Tofail,BUET_Syed_A._M._Tofail
Syed Ishtiaque Ahmad,BUET_Syed_Ishtiaque_Ahmad
Syed Ishtiaque Ahmed,BUET_Syed_Ishtiaque_Ahmed
Syed M. Rahman,BUET_Syed_M._Rahman
Syed Mahbubur Rahman,BUET_Syed_Mahbubur_Rahman
Syed Md Mukit Rashid,BUET_Syed_Md_Mukit_Rashid
Syed Md. Mukit Rashid,BUET_Syed_Md._Mukit_Rashid
Syed Rohit Zaman,BUET_Syed_Rohit_Zaman
Syeda Farzia Afroze,BUET_Syeda_Farzia_Afroze
T. A. Khan,BUET_T._A._Khan
T. Abdelzaher,BUET_T._Abdelzaher
T. Ahmed,BUET_T._Ahmed
T. Akter,BUET_T._Akter
T. Arvanitis,BUET_T._Arvanitis
T. Asai,BUET_T._Asai
T. Chakraborty,BUET_T._Chakraborty
T. Chakraborty and A. B. M. A. A. Islam,BUET_T._Chakraborty_and_A._B._M._A._A._Islam
T. Choudhury,BUET_T._Choudhury
T. Hashem,BUET_T._Hashem
T. Islam,BUET_T._Islam
T. K. Saha,BUET_T._K._Saha
T. Kim,BUET_T._Kim
T. Li,BUET_T._Li
T. M. Moosa,BUET_T._M._Moosa
T. Matsumoto,BUET_T._Matsumoto
T. Mosharraf,BUET_T._Mosharraf
T. R. Toha,BUET_T._R._Toha
T. Sabrina,BUET_T._Sabrina
T. Sen,BUET_T._Sen
T. Tasnim,BUET_T._Tasnim
T. Toha,BUET_T._Toha
T. Walen,BUET_T._Walen
T. Z. Islam,BUET_T._Z._Islam
T. Zimmermann,BUET_T._Zimmermann
T.I.M. Fahim Sahryer,BUET_T.I.M._Fahim_Sahryer
TARP: A Tiny Ad-hoc Routing Protocol for Wireless Networks,BUET_TARP:_A_Tiny_Ad-hoc_Routing_Protocol_for_Wireless_Networks
TTL Based Routing in Opportunistic Networks,BUET_TTL_Based_Routing_in_Opportunistic_Networks
Tahir Hamid,BUET_Tahir_Hamid
Tahmeed Tarek,BUET_Tahmeed_Tarek
Tahmid Hasan,BUET_Tahmid_Hasan
Tahrima Hashem,BUET_Tahrima_Hashem
Tahsina Hashem,BUET_Tahsina_Hashem
Taiyeb Ibna Zahangir,BUET_Taiyeb_Ibna_Zahangir
Tajkera Sultana Chowdhury,BUET_Tajkera_Sultana_Chowdhury
Takao Nishizeki,BUET_Takao_Nishizeki
Taking Off the Gloves with Reference Counting Immix,BUET_Taking_Off_the_Gloves_with_Reference_Counting_Immix
Takrim Rahman Albi,BUET_Takrim_Rahman_Albi
Tale of Institutional Education in Bangladesh: Students’Perspective,BUET_Tale_of_Institutional_Education_in_Bangladesh:_Students’Perspective
Tamanna Rahman Reme,BUET_Tamanna_Rahman_Reme
Tameem Bin Haider,BUET_Tameem_Bin_Haider
Tameem Haider,BUET_Tameem_Haider
Tamer Elsayed,BUET_Tamer_Elsayed
Tamima Tarin,BUET_Tamima_Tarin
Tamzeed Mahfuz,BUET_Tamzeed_Mahfuz
Tanaeem M Moosa,BUET_Tanaeem_M_Moosa
Tandy Warnow,BUET_Tandy_Warnow
Tanima Dey,BUET_Tanima_Dey
Tanjir Rashid and Hossain,BUET_Tanjir_Rashid_and_Hossain
Tanmoy Pias,BUET_Tanmoy_Pias
Tanmoy Sen,BUET_Tanmoy_Sen
Tanveer Muttaqueen,BUET_Tanveer_Muttaqueen
Tanver Athar,BUET_Tanver_Athar
Tanvir Alam,BUET_Tanvir_Alam
Tanvir Md. Faisal,BUET_Tanvir_Md._Faisal
Tanvir R. Faisal,BUET_Tanvir_R._Faisal
Tanvir Raihan,BUET_Tanvir_Raihan
Tanzeem Akhter,BUET_Tanzeem_Akhter
Tanzila Choudhury,BUET_Tanzila_Choudhury
Tanzila Chowdhury,BUET_Tanzila_Chowdhury
Tanzima Hashem,BUET_Tanzima_Hashem
Tanzima and Rakib,BUET_Tanzima_and_Rakib
Tanzina Chowdhury,BUET_Tanzina_Chowdhury
Tanzir Ul Islam,BUET_Tanzir_Ul_Islam
Taotao Cai,BUET_Taotao_Cai
Tarek Abdelzaher,BUET_Tarek_Abdelzaher
Tarik Reza Toha,BUET_Tarik_Reza_Toha
Tarikul Islam Papon,BUET_Tarikul_Islam_Papon
Tariq Adnan,BUET_Tariq_Adnan
Tarique Mesbaul Islam,BUET_Tarique_Mesbaul_Islam
Tasin Hoque,BUET_Tasin_Hoque
Tasin Ishmam,BUET_Tasin_Ishmam
Taslim Arefin Khan,BUET_Taslim_Arefin_Khan
Taslima Akter,BUET_Taslima_Akter
Tasmia Aqila and Rifat Shahriyar,BUET_Tasmia_Aqila_and_Rifat_Shahriyar
Tasmia Shahriar,BUET_Tasmia_Shahriar
Tasmiah Tamzid Anannya,BUET_Tasmiah_Tamzid_Anannya
Tasmiha Salam,BUET_Tasmiha_Salam
Tasmin Chowdhury,BUET_Tasmin_Chowdhury
Tasnim Morium Mukur,BUET_Tasnim_Morium_Mukur
Tasnim Rahman,BUET_Tasnim_Rahman
Tasnim Zarin Promi,BUET_Tasnim_Zarin_Promi
Tawsif Shahriar,BUET_Tawsif_Shahriar
Tawsifur Rahman,BUET_Tawsifur_Rahman
Taylor Myers,BUET_Taylor_Myers
Tazrian Siddiqui,BUET_Tazrian_Siddiqui
Testbed Implementation and Performance Analysis,BUET_Testbed_Implementation_and_Performance_Analysis
Tetsuo Ashizawa,BUET_Tetsuo_Ashizawa
Text Categorization using Association Rule Based Decision Tree,BUET_Text_Categorization_using_Association_Rule_Based_Decision_Tree
The AI + R - tree: An Instance-optimized R - tree,BUET_The_AI_+_R_-_tree:_An_Instance-optimized_R_-_tree
The Heap Merge Sort,BUET_The_Heap_Merge_Sort
The Maximum Visibility Facility Selection Query in Spatial Databases,BUET_The_Maximum_Visibility_Facility_Selection_Query_in_Spatial_Databases
The Need for a New I/O Model,BUET_The_Need_for_a_New_I/O_Model
The minimum connection time problem,BUET_The_minimum_connection_time_problem
Theo Zimmermann,BUET_Theo_Zimmermann
Thin Clients Via Shadow Objects,BUET_Thin_Clients_Via_Shadow_Objects
Thomas Huang,BUET_Thomas_Huang
Thomas Klockgether,BUET_Thomas_Klockgether
Timo Lassmann,BUET_Timo_Lassmann
Timos Sellis,BUET_Timos_Sellis
Tishna Sabrina,BUET_Tishna_Sabrina
Titilayo Olubajo,BUET_Titilayo_Olubajo
Tohedul Islam,BUET_Tohedul_Islam
Tommy Nguyen,BUET_Tommy_Nguyen
Toufique Ahmed,BUET_Toufique_Ahmed
Tousif Ahmed,BUET_Tousif_Ahmed
Towards Automated Traffic System using Vehicular Network with Directional Antenna,BUET_Towards_Automated_Traffic_System_using_Vehicular_Network_with_Directional_Antenna
Towards Mobile based e-Learning in Bangladesh: a Framework,BUET_Towards_Mobile_based_e-Learning_in_Bangladesh:_a_Framework
Towards Poisoning of Federated Support Vector Machines with Data Poisoning Attacks,BUET_Towards_Poisoning_of_Federated_Support_Vector_Machines_with_Data_Poisoning_Attacks
Towards defending eavesdropping on NFC,BUET_Towards_defending_eavesdropping_on_NFC
Towards development of health Data Warehouse: Bangladesh perspective,BUET_Towards_development_of_health_Data_Warehouse:_Bangladesh_perspective
Towards efficient maintenance of continuous maxrs query for trajectories,BUET_Towards_efficient_maintenance_of_continuous_maxrs_query_for_trajectories
Towers of Hanoi with 4 pegs,BUET_Towers_of_Hanoi_with_4_pegs
Training of Neural Network Ensemble Through Progressive Interaction,BUET_Training_of_Neural_Network_Ensemble_Through_Progressive_Interaction
Transcript Abundance Estimation and the Laminar Packing Problem,BUET_Transcript_Abundance_Estimation_and_the_Laminar_Packing_Problem
Transport Layer Mobility Protocols: Issues,BUET_Transport_Layer_Mobility_Protocols:_Issues
