UID1,UID2,Title
386,5176,"BANGLA Isolated Word Speech Recognition,"
5035,5176,"BANGLA Isolated Word Speech Recognition,"
4013,5486,"Development of Home Automation System by Using Brain Wave,"
4013,6178,"Development of Home Automation System by Using Brain Wave,"
4013,6680,"Development of Home Automation System by Using Brain Wave,"
5486,6178,"Development of Home Automation System by Using Brain Wave,"
5486,6680,"Development of Home Automation System by Using Brain Wave,"
6178,6680,"Development of Home Automation System by Using Brain Wave,"
1450,6498,"A Sensor Fusion-Based Framework for Floor Localization,"
1743,1785,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1743,5591,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1743,5594,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1785,5591,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1785,5594,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
5591,5594,"An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
1212,3590,"A Novel Design of A Robotic Object Sorter Based on Color Differences Using Image Processing Techniques,"
386,6404,"Face Recognition Time Reduction Based on Partitioned Faces without Compromising Accuracy and a Review of state-of-the-art Face Recognition Approaches,"
386,5035,"Scoring Photographic Rule of Thirds in a Large MIRFLICKR Dataset: A Showdown Between Machine Perception and Human Perception of Image Aesthetics,"
386,5708,"Scoring Photographic Rule of Thirds in a Large MIRFLICKR Dataset: A Showdown Between Machine Perception and Human Perception of Image Aesthetics,"
386,6415,"Scoring Photographic Rule of Thirds in a Large MIRFLICKR Dataset: A Showdown Between Machine Perception and Human Perception of Image Aesthetics,"
5035,5708,"Scoring Photographic Rule of Thirds in a Large MIRFLICKR Dataset: A Showdown Between Machine Perception and Human Perception of Image Aesthetics,"
5035,6415,"Scoring Photographic Rule of Thirds in a Large MIRFLICKR Dataset: A Showdown Between Machine Perception and Human Perception of Image Aesthetics,"
5708,6415,"Scoring Photographic Rule of Thirds in a Large MIRFLICKR Dataset: A Showdown Between Machine Perception and Human Perception of Image Aesthetics,"
354,5423,"Comparison of Principal Component Analysis and Partial Least Square Discriminant Analysis in the classification of EEG signals,"
354,6267,"Comparison of Principal Component Analysis and Partial Least Square Discriminant Analysis in the classification of EEG signals,"
5423,6267,"Comparison of Principal Component Analysis and Partial Least Square Discriminant Analysis in the classification of EEG signals,"
5456,5744,"Extraction of Fetal ECG from Maternal Abdominal Record in the 3rd trimester of gestation using R-R interval windowing technique,"
5456,6267,"Extraction of Fetal ECG from Maternal Abdominal Record in the 3rd trimester of gestation using R-R interval windowing technique,"
5456,6298,"Extraction of Fetal ECG from Maternal Abdominal Record in the 3rd trimester of gestation using R-R interval windowing technique,"
5744,6267,"Extraction of Fetal ECG from Maternal Abdominal Record in the 3rd trimester of gestation using R-R interval windowing technique,"
5744,6298,"Extraction of Fetal ECG from Maternal Abdominal Record in the 3rd trimester of gestation using R-R interval windowing technique,"
6267,6298,"Extraction of Fetal ECG from Maternal Abdominal Record in the 3rd trimester of gestation using R-R interval windowing technique,"
5456,5744,"Extraction of Fetal Heart Rate from Maternal ECG— Non Invasive Approach for Continuous Monitoring during Labor,"
5456,6267,"Extraction of Fetal Heart Rate from Maternal ECG— Non Invasive Approach for Continuous Monitoring during Labor,"
5456,6298,"Extraction of Fetal Heart Rate from Maternal ECG— Non Invasive Approach for Continuous Monitoring during Labor,"
5744,6267,"Extraction of Fetal Heart Rate from Maternal ECG— Non Invasive Approach for Continuous Monitoring during Labor,"
5744,6298,"Extraction of Fetal Heart Rate from Maternal ECG— Non Invasive Approach for Continuous Monitoring during Labor,"
6267,6298,"Extraction of Fetal Heart Rate from Maternal ECG— Non Invasive Approach for Continuous Monitoring during Labor,"
3123,5685,"A Quantitative Analysis of Glucose from Enhanced NIR Spectra through Linear Regression Model Coupled with Optimized Bandpass Filtering,"
3123,6259,"A Quantitative Analysis of Glucose from Enhanced NIR Spectra through Linear Regression Model Coupled with Optimized Bandpass Filtering,"
3123,6267,"A Quantitative Analysis of Glucose from Enhanced NIR Spectra through Linear Regression Model Coupled with Optimized Bandpass Filtering,"
5685,6259,"A Quantitative Analysis of Glucose from Enhanced NIR Spectra through Linear Regression Model Coupled with Optimized Bandpass Filtering,"
5685,6267,"A Quantitative Analysis of Glucose from Enhanced NIR Spectra through Linear Regression Model Coupled with Optimized Bandpass Filtering,"
6259,6267,"A Quantitative Analysis of Glucose from Enhanced NIR Spectra through Linear Regression Model Coupled with Optimized Bandpass Filtering,"
299,371,"Validation of Cooper’s ligament thickness in software breast phantoms,"
299,4731,"Validation of Cooper’s ligament thickness in software breast phantoms,"
371,4731,"Validation of Cooper’s ligament thickness in software breast phantoms,"
1785,2319,"Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
1785,3569,"Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
1785,4407,"Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
2319,3569,"Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
2319,4407,"Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
3569,4407,"Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
1785,3624,"A Novel Way of 3D Map Making Using A Laser Rangefinder for Plane Surfaces,"
1785,6090,"A Novel Way of 3D Map Making Using A Laser Rangefinder for Plane Surfaces,"
3624,6090,"A Novel Way of 3D Map Making Using A Laser Rangefinder for Plane Surfaces,"
1672,3807,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
1672,3933,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
1672,4333,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
1672,4933,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
1672,5867,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
1672,650,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3807,3933,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3807,4333,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3807,4933,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3807,5867,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3807,650,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3933,4333,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3933,4933,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3933,5867,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
3933,650,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
4333,4933,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
4333,5867,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
4333,650,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
4933,5867,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
4933,650,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
5867,650,"BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
1206,1828,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1206,2563,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1206,2607,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1206,299,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1206,4468,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1828,2563,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1828,2607,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1828,299,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1828,4468,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
2563,2607,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
2563,299,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
2563,4468,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
2607,299,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
2607,4468,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
299,4468,"Creation of realistic structured backgrounds using adipose compartment models in a test object for breast imaging performance analysis,"
1206,299,"Estimation of adipose compartment volumes in CT images of a mastectomy specimen,"
299,371,"Validation of simulated Coopers’ ligaments in anthropomorphic breast phantoms using three-dimensional watershed method,"
299,4731,"Validation of simulated Coopers’ ligaments in anthropomorphic breast phantoms using three-dimensional watershed method,"
299,6857,"Validation of simulated Coopers’ ligaments in anthropomorphic breast phantoms using three-dimensional watershed method,"
