Authors,Title
"md alamgir kabir, md mijanur rahman",a survey on security requirements elicitation and presentation in requirements engineering phase
"md alamgir kabir, md. mijanur rahman and md. ismail jabiullah",model for identifying the security of a system: a case study of point of sale system
"aloke kumar saha, muhammad f. mridha, shammi akhtar and jugal krishna das",attribute analysis for bangla words for universal networking language(unl)
dr. a. f. m. saifuddin saif,adaptive long term motion pattern analysis for moving object detection using uav aerial images
khaza newaz muhammad,energy demand & prospect of geothermal energy as the solution of energy crisis of bangladesh – an approach to green energy solution
dr. a. f. m. saifuddin saif,vision-based human face recognition using extended principal component analysis
dr. a. f. m. saifuddin saif,a review of machine vision based on moving objects: object detection from uav aerial images
dr. md. kamruzzaman,chemiluminescence determination of moxifloxacin based on its enhancing effect of luminol-ferricyanide system using a microfluidic chip
dr. md. kamruzzaman,chemiluminescence microfluidic system on a chip to determine vitamin b1 using a platinum nanoparticle triggered luminol-agno3 reaction
dr. md. kamruzzaman,chemiluminecence microfluidic system of gold nanoparticles enhanced luminol-silver nitrate for the determination of vitamin b12
dr. md. abdul hamid,reliable data approximation in wireless sensor network
dr. md. abdullah - al - jubair,interactive based secured online organizational culture audit system
dr. md. abdullah - al - jubair,"graphics, audio-visuals and interaction (gai) based handheld augmented reality system"
dr. md. kamruzzaman,behaviours of energy spect rum at low reynolds number in grid turbulence
dr. md. kamruzzaman,numerical solution of fluid flow through a rotating rectangular straight duct with magnetic field
dr. md. kamruzzaman,magnetic effect on direct numerical simulations of fluid flow through a rotating rectangular straight duct
mohammad imrul jubair,an approach to extract features from document image for character recognition
dr. m. m. mahbubul syeed,the evolution of open source software projects: a systematic literature review
"md. manzurul hasan, md. saidur rahman & md. rezaul karim",box-rectangular drawings of planar graphs (extended abstract)
"md. manzurul hasan, md. saidur rahman & md. rezaul karim",box-rectangular drawings of planar graphs
dr. mohammad mahbub rabbani,electrospinning fabrication of poly(vinyl alcohol)/tio2 nanofibers
dr. mohammad mahbub rabbani,photocatalytic activity of electrospun pan/tio2 nanofibers in dye photodecomposition.
dr. mohammad mahbub rabbani,effect of co-solvent ratios and solution concentrations on morphologies of electrospun zein nanomaterials
dr. mohammad mahbub rabbani,characterization of au/cdte nanocomposites prepared by electrostatic interaction.
dr. preetom nag,hydro-magnetic convection heat transfer in a micropolar fluid over a vertical plate
bodrunnesa,preparation and characterization of porous scaffold composite films by blending chitosan and gelatin solutions for skin tissue engineering
bodrunnesa,effect of γ-irradiation on the thermomechanical and morphological properties of chitosan obtained from prawn shell: evaluation of potential for irradiated chitosan as plant growth stimulator for malabar spinach.
"humayra ferdous , tanvir noor baig and k. siddique-e rabbani",thorax mapping for localised lung impedance change using focused impedance measurement (fim): a pilot study
dr. mohammed jashim uddin,mhd forced convection laminar boundary layer flow from a convectively heated permeable moving vertical plate with radiation effect
dr. mohammed jashim uddin,lie group analysis and numerical solutions of boundary layer flow of non-newtonian nanofluids along a horizontal plate in porous medium with internal heat generation
dr. mohammed jashim uddin,hydrodynamic and thermal slip effect on double-diffusive free convective boundary layer flow of a nanofluid past a flat vertical plate in the moving free stream
dr. mohammed jashim uddin,free convective flow of a non-newtonian nanofluid past a horizontal flat plate in porous media with nanoparticles and gyrotactic microorganisms
dr. mohammed jashim uddin,heat transfer analysis for falkner-skan boundary layer flow past a wedge with slip condition considering temperature-dependent thermal conductivity
dr. mohammed jashim uddin,numerical analysis of mixed convection over horizontal moving porous flat plate by the method of one parameter continuous group theory
dr. mohammed jashim uddin,scaling group transformation for mhd boundary layer free convective heat and mass transfer flow past a convectively heated nonlinear radiating stretching sheet
dr. mohammed jashim uddin,"double diffusion, slips and variable diffusivity effects on combined heat mass transfer with variable viscosity via a point transformation"
dr. mohammed jashim uddin,effect of dissipation on free convective flow of a non-newtonian nanofluid in a porous medium with gyrotactic microorganisms
dr. mohammed jashim uddin,effects of radiation on blasius slip flow of oxide nanofluids with merkin boundary condition
dr. mohammed jashim uddin,group analysis and numerical computation of magneto-convective non-newtonian nanofluid slip flow from a permeable stretching sheet
dr. s. mosaddeq ahmed,studies on the conversion of ketones of heterocyclic spiro compounds having barbituric acid...
dr. s. mosaddeq ahmed,"a one pot synth. of 5, 7-diaryl-1,5-dihydro (or 1, 2, 3, 5-tetrahydro)- pyrano[2, 3-d] pyrimidin..."
dr. s. mosaddeq ahmed,an efficient synth. of chromene derivatives through a tandem michael addition-cyclization reactn.
syed ishteaque ahmed,application of dynamic approach to aiub course scheduling problem
dr. s. a. m. manzur h. khan,a novel framework of e-commerce payment via cell phone
dr. s. a. m. manzur h. khan,impact of uisc: a case study
prof. dr. kh. abdul maleque,binary chemical reactions with arrhenius activation energy on free convection and mass transfer flow
prof. dr. kh. abdul maleque,exothermic/endothermic chemical reactions with arrhenius activation energy on mhd thermal radiation
prof. dr. kh. abdul maleque,binary chemical reaction and activation energy on mhd boundary layer with viscous dissipation
prof. dr. kh. abdul maleque,heat and mass transfer flow with exothermic chemical reactions
prof. dr. kh. abdul maleque,natural convection boundary layer flow with mass transfer and a binary chemical reaction
sabbir ahmed,application of dynamic approach to aiub course scheduling problem
prof. dr. md. rafiqul islam,a version of watershed algorithm for color image segmentation
dr. kazi a. kalpoma,ikonos image fusion process using steepest descent method with bi-linear interpolation
rezwan ahmed,context enabled query and minimalist metadata visualization: a context bound approach for user and content
mashiour rahman,application of dynamic approach to aiub course scheduling problem
md. manirul islam,assessing the tangible and intangible impacts of the convergence of e-learning and knowledge management
dr. m. mostafizur rahman,: mhd natural convection flow of fluid with variable viscosity from a porous vertical plate
dr. m. mostafizur rahman,the effect of radiation on natural convection flow of fluid with variable viscosity from a porous vertical plate
dr. m. mostafizur rahman,effect of radiation on mhd natural convection flow from a porous vertical plate
dr. m. mostafizur rahman,free convection flow of fluid with variable viscosity from a porous vertical plate in presence of heat generation
dr. m. mostafizur rahman,effect of radiation on natural convection flow from a porous vertical plate in presence of heat generation
dr. m. mostafizur rahman,deciphering brain functionality through brain modeling: a review on single neuron modeling
dr. m. mostafizur rahman,the effect of radiation on mhd natural convection flow of fluid with variable viscosity from a porous vertical plate in presence of heat generation
rezwan ahmed,the history of temporal data visualization and a proposed event centric timeline visualization model
shahrin chowdhury,a security engineering towards building a secure software
debasis kumar,effect of radiation on free convection flow of non-newtonian power-law fluids along a power-law stretching sheet
dr. kamrun nahar mukta,dust ion-acoustic k-dv and modified k-dv solitons in a dusty degenerate dense plasma
dr. kamrun nahar mukta,nonplanar waves with electronegative dusty plasma
dr. kamrun nahar mukta,the roles of dust grains on electrostatic ia shocks in highly nonlinear dense plasma with degenerate electrons
